scan_date,symbol,market,conviction_level,conviction_score,ib_action,position_size_pct,current_price,stop_loss_price,profit_target_price,trail_stop_price,fundamental_score,fundamental_grade,market_cap_millions,pe_ratio,roe,debt_equity,revenue_growth,earnings_growth,trend_strength,trend_grade,breakout_points,volume_points,momentum_points,trend_bonus,volume_ratio,momentum_5d,momentum_20d,rsi,price_vs_sma20,conviction_reason
2025-09-25,PRU.AX,ASX300,2,45.0,BUY,25,4.804999828338623,4.46864984035492,7.207499742507935,4.228399848937988,86.66666666666667,A+,6492.66176,11.719512,21.141,0.00125,24.099999999999998,7.7,100,EXCELLENT,0,0,25,20.0,0.28004270821221533,14.67779863292269,25.967328272921474,75.11106836967542,12.505750960074092,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-09-25,RSG.AX,ASX300,2,45.0,BUY,25,0.9599999785423279,0.892799980044365,1.4399999678134918,0.8447999811172485,65.33333333333333,B+,2044.50816,96.0,2.052,0.09635999999999999,31.0,180.5,100,EXCELLENT,0,0,25,20.0,0.16821570898841598,13.609461069633166,46.564888622118914,84.2105147581056,18.33589943729099,"CONVICTION 2 LOW: 45 pts, limited signals"
2025-09-25,APH,S&P500,2,42.5,BUY,25,123.12999725341797,114.51089744567872,184.69499588012695,108.35439758300781,81.33333333333333,A,150332.014592,49.055775,31.049,0.69505,56.49999999999999,107.89999999999999,95,EXCELLENT,0,0,25,17.5,0.8653414023012566,3.986144282857551,12.19346285822336,72.82749236233272,5.622310048248713,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-09-25,GLW,S&P500,2,42.5,BUY,25,79.91000366210938,74.31630340576173,119.86500549316406,70.32080322265625,64.0,B,68452.401152,85.01064,8.2770005,0.73616,18.8,351.0,95,EXCELLENT,0,0,25,17.5,0.8472795761936214,3.9412155527316806,19.04440903635869,80.0945270223988,7.53840274603963,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-09-25,LRCX,S&P500,2,42.5,BUY,25,128.32000732421875,119.33760681152344,192.48001098632812,112.9216064453125,93.33333333333333,A+,162404.499456,30.846157,58.238,0.48233,33.6,68.60000000000001,95,EXCELLENT,0,0,25,17.5,1.0585200572090172,5.26661666774213,23.82515750765055,89.11948714020846,13.363907798645492,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-09-25,NEM,S&P500,2,42.5,BUY,25,83.47000122070312,77.62710113525391,125.20500183105469,73.45360107421875,86.66666666666667,A+,91687.591936,15.121377,20.285,0.23560999999999999,20.8,141.6,95,EXCELLENT,0,0,25,17.5,0.7824093487164567,6.074467697286101,15.625577304599968,79.19783991133097,7.09313656701176,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-09-25,RRL.AX,ASX300,2,42.5,BUY,25,5.954999923706055,5.538149929046631,8.932499885559082,5.240399932861328,71.33333333333334,B+,4509.436928,18.045454,17.127001,0.07381,22.1,0.0,95,EXCELLENT,0,0,25,17.5,0.19568512524800596,9.266057469991186,26.599930194632893,71.83114912527333,11.533490514807433,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-09-25,SFR.AX,ASX300,2,42.5,BUY,25,13.675000190734863,12.717750177383424,20.512500286102295,12.03400016784668,66.0,B+,6278.89152,45.583332,5.212,0.1421,20.5,16.6,95,EXCELLENT,0,0,25,17.5,0.884168210831795,10.998380921063621,9.138072483359604,76.87627261398539,9.507318648025498,"CONVICTION 2 LOW: 42.5 pts, limited signals"
2025-09-25,CF,S&P500,2,41.5,BUY,25,91.6500015258789,85.23450141906739,137.47500228881836,80.65200134277343,56.666666666666664,C,14844.822528,12.011796,19.794999999999998,0.42527000000000004,20.200000000000003,-8.1,73,STRONG,0,20,15,6.5,1.7922444131132254,8.860908502365938,5.794764436821986,78.57688230541844,6.750376658841484,"CONVICTION 2 LOW: 41.5 pts, limited signals"
2025-09-25,MPWR,S&P500,2,40.0,BUY,25,908.4500122070312,844.8585113525392,1362.6750183105469,799.4360107421875,83.33333333333334,A,43507.48672,23.768969,66.5,0.005849999999999999,31.0,33.2,90,EXCELLENT,0,0,25,15.0,0.6889072912969755,3.5081967965547856,6.796059033560287,69.4219185090042,4.770763912309395,"CONVICTION 2 LOW: 40.0 pts, limited signals"
2025-09-25,MND.AX,ASX300,2,40.0,BUY,25,22.329999923706055,20.76689992904663,33.49499988555908,19.65039993286133,64.0,B,2216.886272,26.583334,17.385,0.16129000000000002,12.4,28.299999999999997,90,EXCELLENT,0,0,25,15.0,0.32447996763394266,3.7157418093198835,6.86100663208431,72.36362804066052,4.184771309269464,"CONVICTION 2 LOW: 40.0 pts, limited signals"
