symbol,source,sector,industry,liquidity_tier,liquidity_score,ddv,fundamental_score,fundamental_percentage,fundamental_grade,market_cap_score,price_score,volume_score,roe_score,profit_margin_score,revenue_growth_score,earnings_growth_score,current_ratio_score,debt_to_equity_score,institutional_score,market_cap,price,volume,roe,profit_margin,gross_margin,operating_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,current_ratio,debt_to_equity,quick_ratio,institutional_ownership,insider_ownership,pe_ratio,peg_ratio,currency
ROK,IVV,Industrials,Specialty Industrial Machinery,TIER 2 - GOOD,87.45653214620248,336469681.35,79.03266666666667,52.68844444444445,C,10.0,5.0,5.0,15.0,8.0,5.949999999999999,25.0,3.0826666666666664,2,0,39926145024,355.11,979238,23.735999999999997,11.557,48.494,17.53,11.899999999999999,67.10000000000001,65.8,1.156,0.99289,0.642,0,0,40.630436,0,USD
INDV,IJR,Healthcare,Drug Manufacturers - Specialty & Generic,TIER 2 - GOOD,73.19463192955152,88963024.80000001,78.75133333333333,52.50088888888889,C,10.0,5.0,5.0,0.0,12.0,9.85,25.0,1.9013333333333333,10,0,3664411392,29.3,2383145,0.0,16.949,84.019,37.151,19.7,376.2,385.70000000000005,0.713,0.0,0.492,0,0,17.865854,0,USD
EPRT,IJR,Real Estate,REIT - Retail,TIER 3 - ADEQUATE,64.12631598510725,55082574.66666666,78.61433333333333,52.409555555555556,C,10.0,5.0,5.0,2.1743333333333332,15.0,20.0,4.44,15.0,2,0,6672851456,31.71,1985965,6.523,45.083,98.630995,65.649,25.2,11.1,22.900000000000002,2.905,0.60524,2.776,0,0,24.773438,0,USD
GE,IVV,Industrials,Aerospace & Defense,TIER 2 - GOOD,70.78040903852394,1280311806.8833332,78.576,52.384,C,5.0,5.0,5.0,20.0,12.0,8.799999999999999,20.0,2.776,0,0,302510080000,286.79,5376318,44.692,18.982,31.499,19.549,17.599999999999998,37.4,33.800000000000004,1.041,1.1406999999999998,0.69,0,0,35.581886,0,USD
EWBC,IJH,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,65.30195923436114,80403806.0,78.56,52.373333333333335,C,10.0,5.0,5.0,10.0,15.0,15.0,8.56,0.0,10,0,14248075264,103.53,1122790,15.945,49.135,0.0,66.164,21.3,21.4,21.5,0.0,0.0,0.0,0,0,10.874999,0,USD
ORCL,IVV,Technology,Software - Infrastructure,TIER 2 - GOOD,88.32327403242166,5047780154.55,78.392,52.261333333333326,C,5.0,5.0,5.0,20.0,15.0,15.0,9.8,3.592,0,0,430486552576,149.68,26693640,57.572,25.298,67.084,32.676,21.7,24.5,26.700000000000003,1.347,4.1526499999999995,1.224,0,0,26.87253,0,USD
PANW,IVV,Technology,Software - Infrastructure,TIER 2 - GOOD,70.23041989478719,999884264.0,78.23666666666666,52.15777777777778,C,5.0,5.0,5.0,10.0,8.0,7.449999999999999,25.0,2.7866666666666666,10,0,132967194624,162.95,10031826,16.259001,12.956999,73.502,15.496999,14.899999999999999,60.5,61.8,1.045,0.04887,0.914,0,0,91.03352,0,USD
GLW,IVV,Technology,Electronic Components,TIER 1 - EXCELLENT,95.09380453195864,571831010.6666666,77.968,51.978666666666676,C,5.0,5.0,5.0,4.968,8.0,15.0,25.0,8.0,2,0,106883178496,124.58,10330235,14.904,10.212,35.984,16.56,20.4,77.4,74.2,1.588,0.7619199999999999,0.765,0,0,68.0765,0,USD
BANC,IJR,Financial Services,Banks - Regional,TIER 2 - GOOD,92.4117058247632,54656703.95,77.918,51.94533333333333,C,10.0,5.0,5.0,2.168,15.0,5.75,25.0,0.0,10,0,2616127232,16.83,2711665,6.5040000000000004,21.829,0.0,40.526,11.5,55.300000000000004,36.0,0.0,0.0,0.0,0,0,14.384616,0,USD
WAL,IJH,Financial Services,Banks - Regional,TIER 2 - GOOD,72.29871308640446,102768288.93333332,77.80699966666667,51.87133311111112,C,10.0,5.0,5.0,4.506999666666667,15.0,8.3,20.0,0.0,10,0,7377997824,67.04,1327541,13.520999,29.195999999999998,0.0,41.127998,16.6,32.800000000000004,31.900000000000002,0.0,0.0,0.0,0,0,7.6792674,0,USD
SYK,IVV,Healthcare,Medical Devices,TIER 2 - GOOD,82.7568348785903,569814293.8833334,77.7,51.800000000000004,C,5.0,5.0,5.0,10.0,8.0,5.700000000000001,25.0,12.0,2,0,128457113600,335.67,1994038,15.079,12.923999,65.042,27.235,11.4,55.900000000000006,55.50000000000001,1.893,0.7297100000000001,1.044,0,0,40.008343,0,USD
KNTK,IJR,Energy,Oil & Gas Midstream,TIER 3 - ADEQUATE,61.95681382725315,42671784.16666666,77.62933333333334,51.75288888888889,C,10.0,5.0,5.0,10.0,15.0,5.800000000000001,25.0,1.8293333333333335,0,0,2963422976,45.88,1346674,17.799999,29.808,40.367,16.188999000000003,11.600000000000001,48580.1,2468.4,0.686,1.31918,0.203,0,0,17.444866,0,USD
WAFD,IJR,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,51.015575557713134,21397908.416666668,77.577333,51.718222000000004,C,10.0,5.0,5.0,2.6773329999999995,15.0,4.9,25.0,0.0,10,0,2375593728,31.08,616203,8.031998999999999,33.085,0.0,46.6,9.8,46.6,35.8,0.0,0.0,0.0,0,0,10.791666,0,USD
PCH,IJH,Real Estate,REIT - Specialty,TIER 3 - ADEQUATE,68.57752267736433,25467620.1,77.38526648,51.590177653333335,C,10.0,5.0,5.0,1.0816666,2.3035998799999997,15.0,25.0,12.0,2,0,3230610432,41.73,788427,3.2449998,5.7589996999999995,15.706999999999999,11.652999999999999,23.1,725.0,682.5,1.965,0.55499,0.95,0,0,50.890244,0,USD
GEN,IVV,Technology,Software - Infrastructure,TIER 3 - ADEQUATE,69.89993346809085,123666373.7,77.28266666666667,51.52177777777778,C,10.0,5.0,5.0,20.0,8.0,20.0,8.040000000000001,1.2426666666666668,0,0,12932536320,20.97,6261386,26.901999999999997,12.757,78.845,35.806,25.8,20.1,20.8,0.466,3.6337900000000003,0.363,0,0,21.618555,0,USD
PODD,IVV,Healthcare,Medical Devices,TIER 3 - ADEQUATE,69.47549630283136,181681944.4,77.20959984,51.47306656,C,10.0,5.0,5.0,10.0,3.6495998400000005,25.0,1.56,15.0,2,0,15986897920,227.1,974200,18.124000000000002,9.123999600000001,71.63300500000001,18.665001,31.2,3.9,0.8999999999999999,2.814,0.66176,1.813,0,0,65.446686,0,USD
RCL,IVV,Consumer Cyclical,Travel Services,TIER 2 - GOOD,86.6053175323797,629450850.5333334,77.138,51.425333333333334,C,5.0,5.0,5.0,20.0,15.0,6.65,20.0,0.488,0,0,71900766208,263.65,2428178,47.731,23.797001,50.61600000000001,21.977,13.3,37.1,36.6,0.183,2.1509,0.095,0,0,16.889814,0,USD
GDDY,IVV,Technology,Software - Infrastructure,TIER 2 - GOOD,75.2277082975652,173473559.6,77.03999999999999,51.35999999999999,C,10.0,5.0,5.0,20.0,12.0,3.4000000000000004,20.0,1.64,0,0,11472169984,84.89,2107073,192.90099999999998,17.673,63.614000000000004,25.135002,6.800000000000001,31.7,23.400000000000002,0.615,17.95723,0.405,0,0,13.64791,0,USD
ITRI,IJR,Technology,Scientific & Technical Instruments,TIER 3 - ADEQUATE,68.9122442534792,83772875.16666666,77.0,51.33333333333333,C,10.0,5.0,5.0,10.0,8.0,0.0,25.0,12.0,2,0,4006360832,91.28,924276,19.262,12.718001000000001,37.687,13.934,-6.7,73.6,74.9,1.8,0.73857,1.371,0,0,14.0430765,0,USD
FMG.AX,ASX300,Basic Materials,Other Industrial Metals & Mining,TIER 3 - ADEQUATE,64.77285123002895,143733462.04166666,76.97,51.31333333333333,C,5.0,5.0,5.0,10.0,15.0,5.25,8.72,15.0,8,0,57884540928,18.81,6992992,18.691999,22.849000999999998,41.898,35.075,10.5,21.8,23.200000000000003,3.025,0.27799,2.191,0,0,10.867051,0,AUD
MANH,IJH,Technology,Software - Application,TIER 3 - ADEQUATE,68.8042386419772,98040311.6,76.71066666666667,51.14044444444444,C,10.0,5.0,5.0,20.0,15.0,8.3,0.0,3.4106666666666663,10,0,8274662912,137.32,799010,71.65699599999999,20.339,56.321,15.827,16.6,0.0,0.2,1.279,0.09239000000000001,1.207,0,0,38.144447,0,USD
ZION,IJH,Financial Services,Banks - Regional,TIER 2 - GOOD,72.82733987780199,110170231.1,76.305,50.870000000000005,C,10.0,5.0,5.0,4.505,15.0,6.800000000000001,20.0,0.0,10,0,7993391104,54.05,1804998,13.514999999999999,27.136,0.0,38.757000000000005,13.600000000000001,31.4,21.8,0.0,0.0,0.0,0,0,8.993344,0,USD
CPAY,IVV,Technology,Software - Infrastructure,TIER 3 - ADEQUATE,68.80097869413552,177815524.6,76.20533333333333,50.803555555555555,C,10.0,5.0,5.0,20.0,15.0,15.0,3.5999999999999996,2.6053333333333333,0,0,20110141440,287.46,678022,29.071,23.625,79.67999999999999,57.138,20.7,9.0,7.5,0.977,2.4334800000000003,0.447,0,0,19.125748,0,USD
FHB,IJR,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,58.58162150968354,32360934.83333333,76.169,50.779333333333334,C,10.0,5.0,5.0,3.4189999999999996,15.0,7.75,20.0,0.0,10,0,2924420352,23.8,1427827,10.257,32.365,0.0,43.206,15.5,36.5,33.2,0.0,0.0,0.0,0,0,10.818181,0,USD
SCHW,IVV,Financial Services,Capital Markets,TIER 1 - EXCELLENT,92.79233129381412,864626135.5,76.13000000000001,50.75333333333334,C,5.0,5.0,5.0,10.0,15.0,9.45,25.0,1.68,0,0,168204845056,94.66,10331876,18.101999,37.004999999999995,97.407997,49.683997000000005,18.9,41.099999999999994,33.6,0.63,1.1532,0.63,0,0,20.356989,0,USD
QRVO,IJR,Technology,Semiconductors,TIER 2 - GOOD,72.78025113095683,120523513.95,76.05119979999999,50.70079986666666,C,10.0,5.0,5.0,3.208,3.6431998,4.2,25.0,15.0,5,0,7245876224,78.16,1333105,9.624,9.1079995,44.684000000000005,19.804001,8.4,307.0,297.5,3.675,0.41889000000000004,2.721,0,0,21.531681,0,USD
FFIV,IVV,Technology,Software - Infrastructure,TIER 1 - EXCELLENT,99.00216208542368,317074187.03333336,75.61,50.406666666666666,C,10.0,5.0,5.0,15.0,15.0,3.65,3.96,8.0,10,0,16150257664,284.28,923766,20.843999999999998,22.455,81.38500499999999,26.037001999999998,7.3,9.9,8.200000000000001,1.554,0.07566,1.363,0,0,23.533113,0,USD
BTSG,IJR,Healthcare,Health Information Services,TIER 2 - GOOD,74.19679169877399,115597227.08333334,75.56546666666667,50.376977777777775,C,10.0,5.0,5.0,1.9746666666666668,0.5908,20.0,25.0,8.0,0,0,7915795968,41.21,2322993,5.924,1.477,11.756,3.0450001,29.299999999999997,338.3,381.8,1.565,1.4359899999999999,0.628,0,0,85.854164,0,USD
WFRD,IJH,Energy,Oil & Gas Equipment & Services,TIER 3 - ADEQUATE,65.32775949315858,67159732.03333333,75.5056,50.337066666666665,C,10.0,5.0,5.0,20.0,3.5056,0.0,15.0,15.0,2,0,6178824704,86.14,1302370,30.681000000000004,8.764,31.191999999999997,15.981000000000002,-3.9,27.1,23.200000000000003,2.194,0.96816,1.491,0,0,14.526138,0,USD
COLB,IJH,Financial Services,Banks - Regional,TIER 2 - GOOD,72.49956481911431,100893630.5,75.22966666666667,50.153111111111116,C,10.0,5.0,5.0,2.8296666666666663,15.0,25.0,2.4,0.0,10,0,7725694976,26.14,2841021,8.488999999999999,25.569999999999997,0.0,52.882,51.2,6.0,49.3,0.0,0.0,0.0,0,0,11.365217,0,USD
KMT,IJR,Industrials,Tools & Accessories,TIER 3 - ADEQUATE,53.11091692180861,23406052.0,75.02699986666667,50.01799991111111,C,10.0,5.0,5.0,2.9549998666666664,2.1719999999999997,4.9,25.0,15.0,5,0,2599902720,34.12,1519437,8.864999599999999,5.43,31.219,10.228,9.8,91.3,89.0,2.552,0.47464,0.95,0,0,23.86014,0,USD
FULT,IJR,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,58.85784975185987,33682589.43333333,75.003667,50.002444666666655,C,10.0,5.0,5.0,3.903667,15.0,1.0999999999999999,25.0,0.0,10,0,3531807232,19.62,1936380,11.711001,30.656,0.0,39.269,2.1999999999999997,46.5,44.2,0.0,0.0,0.0,0,0,9.4326935,0,USD
WMS,IJH,Industrials,Building Products & Equipment,TIER 3 - ADEQUATE,67.06998032892209,89354075.41666669,74.96000000000001,49.973333333333336,D,10.0,5.0,5.0,20.0,12.0,0.2,5.76,15.0,2,0,10297017344,132.19,762679,27.569,15.745999999999999,38.669,21.014,0.4,14.399999999999999,15.299999999999999,4.125,0.7410800000000001,3.014,0,0,21.995008,0,USD
IDXX,IVV,Healthcare,Diagnostics & Research,TIER 2 - GOOD,85.51646551946465,369675160.35,74.59266666666666,49.72844444444444,D,10.0,5.0,5.0,20.0,15.0,7.1499999999999995,7.16,3.282666666666667,2,0,46094979072,577.26,502733,66.202,24.618000000000002,61.797000000000004,29.764000000000003,14.299999999999999,17.9,14.799999999999999,1.231,0.60827,0.76,0,0,44.065647,0,USD
OLLI,IJH,Consumer Defensive,Discount Stores,TIER 2 - GOOD,72.28399387954187,122249859.83333334,74.50880033333333,49.672533555555546,D,10.0,5.0,5.0,4.476000333333333,3.6327999999999996,8.4,15.0,15.0,8,0,6069468672,98.96,1161368,13.428001,9.081999999999999,40.500997999999996,13.999,16.8,25.6,24.8,2.407,0.36329,0.749,0,0,25.439589,0,USD
TTMI,IJR,Technology,Electronic Components,TIER 2 - GOOD,75.63511963407285,146324505.0,74.49906666666666,49.66604444444444,D,10.0,5.0,5.0,3.5566666666666666,2.4424,9.5,25.0,12.0,2,0,9465687040,91.54,2482795,10.67,6.106,20.702,10.456,19.0,828.3,880.4,1.928,0.58421,1.596,0,0,54.4881,0,USD
SHC,IJH,Healthcare,Diagnostics & Research,TIER 3 - ADEQUATE,60.71472020983269,40252128.0,74.47959984,49.653066560000006,D,10.0,4.5,5.0,10.0,2.67959984,2.3,25.0,15.0,0,0,3839292928,13.5,2299571,15.421000000000001,6.6989996,55.477,35.751,4.6,175.4,182.8,2.458,3.75556,2.088,0,0,49.999996,0,USD
TROW,IVV,Financial Services,Asset Management,TIER 2 - GOOD,70.24079326603646,174298366.7,74.44,49.626666666666665,D,10.0,5.0,5.0,10.0,15.0,3.0,1.44,15.0,10,0,18795704320,86.19,2193650,18.791,28.532999999999998,51.27,32.217,6.0,3.5999999999999996,1.2,6.234,0.03891,6.234,0,0,9.327923,0,USD
MWA,IJR,Industrials,Specialty Industrial Machinery,TIER 3 - ADEQUATE,57.62636031314837,32493378.1,74.38,49.58666666666666,D,10.0,5.0,5.0,15.0,8.0,2.3,9.079999999999998,15.0,5,0,4256808192,27.22,1109851,21.552,13.826999,37.012002,18.856001,4.6,22.7,22.400000000000002,4.019,0.44421999999999995,2.331,0,0,21.433071,0,USD
CTSH,IVV,Technology,Information Technology Services,TIER 2 - GOOD,71.69469485656705,385308548.3333334,74.29,49.52666666666667,D,10.0,5.0,5.0,10.0,8.0,2.45,8.84,15.0,10,0,29957865472,62.07,6485626,15.158,10.564999,33.717000000000006,15.995000000000001,4.9,22.1,18.7,2.137,0.07819,1.736,0,0,13.611842,0,USD
HIMS,IJH,Healthcare,Drug Manufacturers - Specialty & Generic,TIER 2 - GOOD,83.31881764122267,723167077.7333332,74.18719999999999,49.45813333333333,D,10.0,5.0,5.0,20.0,2.1872,20.0,0.0,12.0,0,0,5019211776,22.02,32941095,25.228,5.468,73.835,2.724,28.4,-17.4,-20.8,1.898,2.07161,1.507,0,0,43.17647,0,USD
STLD,IVV,Basic Materials,Steel,TIER 2 - GOOD,70.73894808453463,208449199.91666663,74.03720033333333,49.358133555555554,D,10.0,5.0,5.0,4.428000333333333,2.6092,7.000000000000001,20.0,15.0,5,0,23936163840,163.95,1274395,13.284001,6.523,13.161000000000001,7.028,14.000000000000002,34.699999999999996,28.299999999999997,3.055,0.49077,1.156,0,0,20.545113,0,USD
BEN,IVV,Financial Services,Asset Management,TIER 1 - EXCELLENT,95.56004063195049,102140022.7,73.9768,49.31786666666667,D,10.0,5.0,5.0,1.488,2.7888,1.7000000000000002,25.0,15.0,8,0,12231825408,23.46,5333853,4.4639999999999995,6.972,37.035000000000004,16.523,3.4000000000000004,60.6,56.2,5.564,0.24587,1.316,0,0,21.722221,0,USD
CDNS,IVV,Technology,Software - Application,TIER 1 - EXCELLENT,94.024674168476,534402917.9666666,73.94,49.29333333333334,D,5.0,5.0,5.0,15.0,15.0,3.1,5.84,15.0,5,0,78321049600,283.9,2390270,21.855,20.934999,86.36399999999999,32.824,6.2,14.6,14.099999999999998,2.856,0.48707,2.507,0,0,69.92611,0,USD
BSL.AX,ASX300,Basic Materials,Steel,TIER 3 - ADEQUATE,66.21946688627771,75789991.67616667,73.85593333333333,49.237288888888884,D,10.0,5.0,5.0,1.1443333333333334,0.7116,2.0,25.0,15.0,10,0,11602481152,26.485,1640199,3.433,1.779,38.228,6.272,4.0,118.7,118.19999999999999,2.135,0.09452999999999999,0.99,0,0,46.464912,0,AUD
PAYC,IVV,Technology,Software - Application,TIER 3 - ADEQUATE,69.97703338481269,117577401.6,73.84133333333334,49.227555555555554,D,10.0,5.0,5.0,20.0,15.0,5.1,0.8400000000000001,2.9013333333333335,10,0,6853381632,124.82,1853071,27.417,22.099,87.181,28.863,10.2,2.1,0.2,1.088,0.05215,0.092,0,0,15.44802,0,USD
CTRA,IVV,Energy,Oil & Gas E&P,TIER 2 - GOOD,72.43471615949787,222173261.3333333,73.49966666666667,48.99977777777778,D,10.0,5.0,5.0,4.091666666666667,15.0,15.0,8.24,3.1679999999999997,8,0,25792495616,33.97,11340358,12.275,24.560000000000002,74.124,33.333,23.400000000000002,20.599999999999998,23.9,1.188,0.26984,0.978,0,0,15.165179,0,USD
STAG,IJH,Real Estate,REIT - Industrial,TIER 3 - ADEQUATE,61.36357411108344,47812751.73333333,73.38566666666667,48.92377777777778,D,10.0,5.0,5.0,2.5856666666666666,15.0,5.4,25.0,3.4,2,0,7146106368,36.64,1442035,7.757,32.362,79.67,37.839,10.8,57.9,63.800000000000004,1.275,0.89693,0.628,0,0,25.09589,0,USD
TXT,IVV,Industrials,Aerospace & Defense,TIER 2 - GOOD,70.40877359415676,120770257.63333334,73.36986674666667,48.91324449777778,D,10.0,5.0,5.0,4.080666666666667,2.48920008,7.800000000000001,25.0,12.0,2,0,15460398080,88.77,1812884,12.242,6.2230001999999995,18.035,7.4250004999999994,15.6,74.4,66.7,1.969,0.54375,0.89,0,0,17.33789,0,USD
ASB,IJH,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,63.1440151136179,45564073.333333336,73.30366666666666,48.86911111111111,D,10.0,5.0,5.0,3.3036666666666665,15.0,25.0,0.0,0.0,10,0,4054771456,24.43,2387336,9.911,33.119,0.0,45.25,721.8,0.0,0.0,0.0,0.0,0.0,0,0,8.819495,0,USD
AMP,IVV,Financial Services,Asset Management,TIER 3 - ADEQUATE,68.79355625430608,298438903.1333333,73.3,48.86666666666667,D,10.0,5.0,5.0,20.0,12.0,4.3,0.0,15.0,2,0,40780034048,438.94,674432,60.507999999999996,18.841,56.184,35.347998000000004,8.6,-1.0999999999999999,-5.8999999999999995,2.29,0.57597,1.46,0,0,12.092011,0,USD
FAF,IJH,Financial Services,Insurance - Specialty,TIER 3 - ADEQUATE,59.26460976066732,39555379.2,73.25093333333334,48.833955555555555,D,10.0,5.0,5.0,3.988,3.3375999999999997,15.0,25.0,0.9253333333333332,5,0,5793014784,56.85,1063213,11.964,8.344,63.761,16.163,21.6,194.5,192.70000000000002,0.347,0.48334000000000005,0.347,0,0,9.474999,0,USD
CNX,IJH,Energy,Oil & Gas E&P,TIER 3 - ADEQUATE,68.19588352130364,71056921.9,73.16266666666667,48.775111111111116,D,10.0,5.0,5.0,10.0,15.0,25.0,0.0,1.1626666666666667,2,0,5764459520,40.48,2337378,15.012998999999999,30.656,73.061997,57.91,41.199999999999996,0.0,0.0,0.436,0.60061,0.291,0,0,10.170855,0,USD
KEY,IVV,Financial Services,Banks - Regional,TIER 1 - EXCELLENT,99.65702208462068,373012100.00000006,73.16066666666667,48.77377777777778,D,10.0,5.0,5.0,3.1606666666666667,15.0,25.0,0.0,0.0,10,0,21150058496,19.41,16194918,9.482,26.101999999999997,0.0,33.616,131.5,0.0,0.0,0.0,0.0,0.0,0,0,12.769737,0,USD
PGR,IVV,Financial Services,Insurance - Property & Casualty,TIER 2 - GOOD,73.53239974000199,793316513.7333333,73.04933333333334,48.699555555555555,D,5.0,5.0,5.0,20.0,8.0,6.1,15.0,0.9493333333333333,8,0,120696709120,206.0,3415185,40.448,12.903,18.546000000000003,16.497,12.2,25.2,25.3,0.356,0.23421,0.298,0,0,10.718002,0,USD
POWI,IJR,Technology,Semiconductors,TIER 3 - ADEQUATE,65.47510695823513,47417882.63333333,73.0277333,48.68515553333333,D,10.0,5.0,5.0,1.0353333,1.9924,0.0,25.0,15.0,10,0,2578160896,46.45,925954,3.1059999,4.981,54.486000000000004,19.451,-1.9,44.7,45.4,6.514,0.02806,3.838,0,0,119.10257,0,USD
AL,IJR,Industrials,Rental & Leasing Services,TIER 2 - GOOD,89.1880467517773,125955030.0,72.78733333333334,48.52488888888889,D,10.0,5.0,5.0,4.533333333333333,15.0,7.55,25.0,0.7040000000000001,0,0,7238607872,64.61,1876315,13.600000000000001,36.09,59.429,55.300000000000004,15.1,80.9,60.199999999999996,0.264,2.32866,0.2,0,0,6.95479,0,USD
UHS,IVV,Healthcare,Medical Care Facilities,TIER 3 - ADEQUATE,69.99683768034079,146108283.20000002,72.78493333333333,48.523288888888885,D,10.0,5.0,5.0,15.0,3.4295999999999998,4.55,25.0,2.8053333333333335,2,0,11351119872,185.82,775890,21.326,8.574,43.889,11.53,9.1,42.699999999999996,34.2,1.052,0.69729,0.846,0,0,8.044156,0,USD
GME,IJH,Consumer Cyclical,Specialty Retail,TIER 2 - GOOD,86.52900325375985,127788350.26666668,72.78199986666667,48.52133324444444,D,10.0,5.0,5.0,2.7819998666666663,8.0,0.0,25.0,15.0,2,0,10111574016,22.57,7160016,8.345999599999999,11.076,30.794,6.334,-4.6,226.79999999999998,343.1,10.391,0.82812,9.528,0,0,25.647728,0,USD
CFG,IVV,Financial Services,Banks - Regional,TIER 2 - GOOD,75.773428850023,267186810.0,72.76366666666667,48.50911111111111,D,10.0,5.0,5.0,2.413666666666667,15.0,5.35,20.0,0.0,10,0,24489304064,57.02,5223421,7.2410000000000005,23.968999999999998,0.0,32.228002000000004,10.7,34.8,31.7,0.0,0.0,0.0,0,0,14.772021,0,USD
SBAC,IVV,Real Estate,REIT - Specialty,TIER 2 - GOOD,70.81723800318434,175650236.78333333,72.61266666666667,48.40844444444445,D,10.0,5.0,5.0,0.0,15.0,1.85,25.0,0.7626666666666666,10,0,18399643648,174.15,888188,0.0,37.427,74.485,52.439,3.6999999999999997,115.6,113.3,0.286,0.0,0.173,0,0,17.752293,0,USD
NUE,IVV,Basic Materials,Steel,TIER 1 - EXCELLENT,94.24669100095822,244818051.55,72.56713333333333,48.37808888888889,D,10.0,5.0,5.0,3.1203333333333334,2.1468,4.3,20.0,15.0,8,0,36292407296,158.58,1684946,9.361,5.367,12.027001,6.869,8.6,34.2,31.7,2.938,0.32765,1.47,0,0,21.087767,0,USD
IBKR,IVV,Financial Services,Capital Markets,TIER 2 - GOOD,71.43404968483321,266151436.7,72.54933333333334,48.36622222222223,D,5.0,5.0,5.0,15.0,12.0,7.6,20.0,2.9493333333333336,0,0,111311462400,65.47,4805484,23.507998999999998,15.847998999999998,92.54299999999999,78.801,15.2,30.3,30.9,1.106,1.2433100000000001,1.106,0,0,29.490992,0,USD
BHP.AX,ASX300,Basic Materials,Other Industrial Metals & Mining,TIER 3 - ADEQUATE,66.3214908411976,357388920.33433336,72.4,48.266666666666666,D,5.0,5.0,5.0,15.0,12.0,5.4,15.0,8.0,2,0,237000130560,46.67,10406689,24.712999,18.972998999999998,83.085,40.727999999999994,10.8,27.500000000000004,27.700000000000003,1.649,0.52639,1.232,0,0,16.318182,0,AUD
D,IVV,Utilities,Utilities - Regulated Electric,TIER 1 - EXCELLENT,94.42671501288766,339378473.70000005,72.30833333333334,48.205555555555556,D,5.0,5.0,5.0,3.247,12.0,15.0,25.0,2.0613333333333332,0,0,52182290432,59.38,5758160,9.741,18.163,49.019,22.038000999999998,20.4,365.5,323.09999999999997,0.773,1.50094,0.352,0,0,17.112392,0,USD
RGLD,IJH,Basic Materials,Gold,TIER 2 - GOOD,71.23730356117683,249515708.71666664,72.29166666666667,48.19444444444444,D,10.0,5.0,5.0,3.661666666666666,15.0,2.9499999999999997,5.68,15.0,10,0,18251980800,215.21,1044751,10.985,42.476,84.738,50.526,5.8999999999999995,14.2,13.8,3.516,0.0025700000000000002,3.297,0,0,32.16891,0,USD
TXN,IVV,Technology,Semiconductors,TIER 2 - GOOD,70.74226075995009,1328537264.5000002,72.2,48.13333333333333,D,5.0,5.0,5.0,20.0,15.0,5.2,0.0,15.0,2,0,170429644800,187.19,7531336,30.148000000000003,28.283,57.023996,34.027,10.4,-3.2,-3.5000000000000004,4.353,0.90819,2.708,0,0,34.34679,0,USD
NTNX,IJH,Technology,Software - Infrastructure,TIER 2 - GOOD,73.63579053865908,196928217.4,72.1788,48.11919999999999,D,10.0,5.0,5.0,0.0,3.9788000000000006,5.2,25.0,8.0,10,0,10675389440,39.48,4852745,0.0,9.947000000000001,87.13300000000001,11.64,10.4,83.2,82.6,1.655,0.0,1.483,0,0,42.913044,0,USD
NST.AX,ASX300,Basic Materials,Gold,TIER 3 - ADEQUATE,67.12150029321792,154582712.064,72.16600033333333,48.110666888888886,D,10.0,5.0,5.0,4.266000333333333,15.0,9.5,5.4,8.0,10,0,24980637696,17.46,6947513,12.798001000000001,22.236,37.84,30.465999999999998,19.0,13.5,41.099999999999994,1.742,0.11771000000000001,0.913,0,0,14.923077,0,AUD
CCL,IVV,Consumer Cyclical,Travel Services,TIER 1 - EXCELLENT,100.18364181662382,640065718.5,72.15866666666666,48.105777777777774,D,10.0,5.0,5.0,20.0,8.0,3.3000000000000003,20.0,0.8586666666666667,0,0,33409568768,24.12,22448405,25.632998,10.366999,55.547999999999995,9.652001,6.6000000000000005,35.8,39.300000000000004,0.322,2.27882,0.227,0,0,11.940595,0,USD
CHWY,IJH,Consumer Cyclical,Internet Retail,TIER 2 - GOOD,80.95022624434398,237035481.3333333,72.08066666666667,48.05377777777778,D,10.0,5.0,5.0,20.0,0.656,4.15,25.0,2.2746666666666666,0,0,9698516992,23.37,7743993,59.592999999999996,1.6400000000000001,29.561999999999998,2.0920001,8.3,1387.6,1417.9,0.853,1.19067,0.406,0,0,47.69388,0,USD
TDC,IJR,Technology,Software - Infrastructure,TIER 3 - ADEQUATE,64.41168883295087,47300310.13333334,72.01946666666667,48.012977777777785,D,10.0,5.0,5.0,20.0,3.1268000000000002,1.4500000000000002,25.0,2.4426666666666668,0,0,2500556032,26.83,1870237,71.625,7.817,59.831999999999994,13.777000000000001,2.9000000000000004,56.00000000000001,48.0,0.916,2.4217400000000002,0.827,0,0,19.874073,0,USD
BMY,IVV,Healthcare,Drug Manufacturers - General,TIER 2 - GOOD,86.81328483318794,841574487.1,71.99666666666667,47.99777777777778,D,5.0,5.0,5.0,20.0,8.0,0.65,25.0,3.3466666666666662,0,0,117056512000,57.48,13539266,40.442002,14.637,72.623,28.163,1.3,1392.1,1409.7,1.255,2.54982,1.076,0,0,16.612717,0,USD
