symbol,source,sector,industry,liquidity_tier,liquidity_score,ddv,fundamental_score,fundamental_percentage,fundamental_grade,market_cap_score,price_score,volume_score,roe_score,profit_margin_score,revenue_growth_score,earnings_growth_score,current_ratio_score,debt_to_equity_score,institutional_score,market_cap,price,volume,roe,profit_margin,gross_margin,operating_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,current_ratio,debt_to_equity,quick_ratio,institutional_ownership,insider_ownership,pe_ratio,peg_ratio,currency
SSB,IJH,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,66.68900620047668,75596994.5,93.56166686666667,62.37444457777778,B,10.0,5.0,5.0,3.5616668666666667,15.0,25.0,20.0,0.0,10,0,9013212160,89.67,844555,10.6850006,31.25,0.0,51.083,52.0,31.1,71.8,0.0,0.0,0.0,0,0,11.393901,0,USD
ELF,IJH,Consumer Defensive,Household & Personal Products,TIER 1 - EXCELLENT,97.38524233322356,173945808.93333334,93.32726682666667,62.21817788444445,B,10.0,5.0,5.0,3.591666666666667,2.73560016,25.0,25.0,15.0,2,0,4323665920,72.5,2107093,10.775,6.839000400000001,70.267,13.797999999999998,37.8,116.7,128.1,2.759,0.7971299999999999,1.522,0,0,40.960453,0,USD
OLED,IJH,Technology,Electronic Components,TIER 3 - ADEQUATE,62.76759344744973,64178784.6,93.07799966666667,62.05199977777778,B,10.0,5.0,5.0,4.777999666666667,15.0,3.3000000000000003,25.0,15.0,10,0,4503201792,94.72,759330,14.333999,37.207,74.882007,38.533001999999996,6.6000000000000005,45.2,44.2,10.064,0.01361,6.895,0,0,18.64567,0,USD
EQT,IVV,Energy,Oil & Gas E&P,TIER 1 - EXCELLENT,97.7955817852139,401032877.3333334,93.037,62.024666666666675,B,10.0,5.0,5.0,3.002333333333333,15.0,20.0,25.0,2.034666666666667,8,0,40371798016,64.67,9976438,9.007,24.927,78.629,54.99000000000001,26.900000000000002,54.6,61.8,0.763,0.28931999999999997,0.642,0,0,19.537764,0,USD
FNB,IJH,Financial Services,Banks - Regional,TIER 1 - EXCELLENT,101.5053330342719,142034965.5,92.884,61.92266666666667,B,10.0,5.0,5.0,2.884,15.0,20.0,25.0,0.0,10,0,5721798144,16.01,6787305,8.652,33.650999999999996,0.0,38.483003,26.400000000000002,55.800000000000004,52.7,0.0,0.0,0.0,0,0,10.262821,0,USD
CVLT,IJH,Technology,Software - Application,TIER 2 - GOOD,70.63043441448978,100375125.2,92.78399999999999,61.856,B,10.0,5.0,5.0,20.0,3.034,9.75,25.0,15.0,0,0,3501533184,79.41,1049661,34.485,7.585,81.441003,10.087,19.5,66.7,61.3,2.343,4.24464,2.251,0,0,41.35938,0,USD
HCC,IJR,Basic Materials,Coking Coal,TIER 3 - ADEQUATE,65.22594467478044,68113235.35,92.6364,61.757600000000004,B,10.0,5.0,5.0,0.898,1.7384,20.0,25.0,15.0,10,0,4674861568,88.54,921231,2.694,4.346,22.992,9.009,29.4,1918.0,1921.3000000000002,3.191,0.12652,2.083,0,0,81.981476,0,USD
BWXT,IJH,Industrials,Aerospace & Defense,TIER 2 - GOOD,83.59357495373388,209736154.8,92.35,61.566666666666656,B,10.0,5.0,5.0,20.0,8.0,9.35,20.0,15.0,0,0,18266157056,199.75,1005286,28.517,10.285,22.913,9.263,18.7,31.1,30.9,2.322,1.6708699999999999,2.15,0,0,55.79609,0,USD
META,IVV,Communication Services,Internet Content & Information,TIER 1 - EXCELLENT,95.69573802835978,12032265739.8,92.28,61.519999999999996,B,5.0,5.0,5.0,20.0,15.0,15.0,4.28,15.0,8,0,1501695836160,593.66,14343596,30.238,30.084,81.999,41.314997999999996,23.799999999999997,10.7,9.3,2.599,0.39164,2.423,0,0,25.25138,0,USD
ARWR,IJR,Healthcare,Biotechnology,TIER 2 - GOOD,74.67926382671322,154258824.75,92.0,61.33333333333333,B,10.0,5.0,5.0,20.0,12.0,25.0,0.0,15.0,0,0,7888013824,56.33,2887050,75.496,18.540001,100.0,15.456,10461.3,0.0,0.0,3.38,1.24074,3.263,0,0,35.20625,0,USD
SEIC,IJH,Financial Services,Asset Management,TIER 3 - ADEQUATE,60.8757336843352,50817404.8,91.31,60.873333333333335,B,10.0,5.0,5.0,20.0,15.0,4.55,6.760000000000001,15.0,10,0,9524561920,77.79,755754,28.957,31.136000000000003,78.374,26.351999999999997,9.1,16.900000000000002,10.7,3.288,0.01056,3.116,0,0,13.817051,0,USD
RMD,IVV,Healthcare,Medical Instruments & Supplies,TIER 3 - ADEQUATE,69.77299487145072,253715195.65,91.3,60.86666666666667,B,10.0,5.0,5.0,20.0,15.0,5.5,5.8,15.0,10,0,32986923008,225.99,1040483,25.676,27.526,61.474,35.162997000000004,11.0,14.499999999999998,13.900000000000002,3.06,0.13411,1.974,0,0,22.375248,0,USD
RMD.AX,ASX300,Healthcare,Medical Instruments & Supplies,TIER 3 - ADEQUATE,53.05558404768236,43321073.873,91.3,60.86666666666667,B,10.0,5.0,5.0,20.0,15.0,5.5,5.8,15.0,10,0,47214370816,32.41,1112267,25.676,27.526,61.474,35.162997000000004,11.0,14.499999999999998,13.900000000000002,3.06,0.13411,1.974,0,0,22.506943,0,AUD
NLY,IJH,Real Estate,REIT - Mortgage,TIER 1 - EXCELLENT,97.15653429664002,158702485.06666666,90.97200033333334,60.64800022222223,B,10.0,5.0,5.0,4.740000333333333,15.0,25.0,25.0,1.232,0,0,14935265280,20.79,8443090,14.220000999999998,85.11799599999999,97.469,93.71000000000001,113.9,81.10000000000001,110.2,0.462,7.195320000000001,0.443,0,0,7.119863,0,USD
AROC,IJR,Energy,Oil & Gas Equipment & Services,TIER 3 - ADEQUATE,87.50325825050761,44202776.0,90.75,60.5,B,10.0,5.0,5.0,15.0,15.0,7.75,25.0,8.0,0,0,6230883328,35.53,1583706,22.898,21.632999,65.806,43.232,15.5,95.39999999999999,95.39999999999999,1.543,1.62619,0.94,0,0,19.4153,0,USD
SNDK,IVV,Technology,Computer Hardware,TIER 2 - GOOD,80.0,2540786147.9,90.0,60.0,B,5.0,5.0,5.0,0.0,0.0,25.0,25.0,15.0,10,0,104753889280,709.71,18194055,-9.372,-11.659,34.807998,35.504000000000005,61.199999999999996,618.0,672.1,3.114,0.0796,1.729,0,0,0.0,0,USD
