Trade ID,Ticker,Direction,Status,Entry Date,Entry Price,Exit Date,Exit Price,Duration (Days),Position Size,Fees,Profit/Loss (PNL),Return (%)
47,ABBV,Long,Closed,2022-11-10 05:00:00,136.2751,2022-12-19 05:00:00,146.9882,39,3.6240,2.2682,37.7978,7.6535
48,ABBV,Long,Closed,2023-01-06 05:00:00,151.5938,2023-01-18 05:00:00,137.0927,12,3.4057,2.2682,-50.3689,-9.7562
49,ABBV,Long,Closed,2023-03-14 04:00:00,141.3654,2023-05-02 04:00:00,140.5980,49,27.0493,2.2682,-28.3845,-0.7423
50,ABBV,Long,Closed,2023-07-20 04:00:00,133.3152,2023-08-22 04:00:00,138.9876,33,1.5912,2.2682,8.5926,4.0506
51,ABBV,Long,Closed,2023-09-07 04:00:00,139.6158,2023-10-02 04:00:00,138.9970,25,15.8547,2.2682,-14.2283,-0.6428
52,ACN,Long,Closed,2021-03-26 04:00:00,263.5424,2021-05-11 04:00:00,271.1184,46,7.1873,2.2682,50.6080,2.6718
53,ACN,Long,Closed,2021-07-28 04:00:00,298.6613,2021-09-27 04:00:00,315.8458,61,4.6289,2.2682,76.7012,5.5481
54,ACN,Long,Closed,2021-11-02 04:00:00,342.3434,2021-12-06 05:00:00,343.0347,34,1.5847,2.2682,0.0094,0.0017
55,ACN,Long,Closed,2021-12-13 05:00:00,357.7038,2022-01-11 05:00:00,355.2321,29,5.4426,2.2682,-17.3326,-0.8903
56,ACN,Long,Closed,2022-04-05 04:00:00,325.4949,2022-04-11 04:00:00,310.7307,6,6.2062,2.2682,-95.5776,-4.7314
57,ACN,Long,Closed,2022-08-09 04:00:00,296.0593,2022-08-23 04:00:00,293.1062,14,2.7954,2.2682,-9.9019,-1.1965
58,ACN,Long,Closed,2022-11-08 05:00:00,258.2492,2022-11-09 05:00:00,255.7630,1,2.5887,2.2682,-7.7666,-1.1618
59,ACN,Long,Closed,2022-11-10 05:00:00,275.5183,2022-12-19 05:00:00,245.1654,39,1.6132,2.2682,-49.8065,-11.2056
60,ACN,Long,Closed,2023-02-02 05:00:00,283.4694,2023-02-16 05:00:00,271.0550,14,1.0481,2.2682,-13.5933,-4.5751
61,ACN,Long,Closed,2023-04-13 04:00:00,276.0383,2023-04-20 04:00:00,266.6328,7,7.3720,2.2682,-73.3376,-3.6039
62,ACN,Long,Closed,2023-05-12 04:00:00,268.2198,2023-06-26 04:00:00,287.7854,45,7.1790,2.2682,136.4703,7.0873
63,ACN,Long,Closed,2023-07-21 04:00:00,305.7182,2023-08-07 04:00:00,306.7573,17,2.1404,2.2682,0.9132,0.1396
64,ACN,Long,Open,2023-11-30 05:00:00,324.8709,2023-12-29 05:00:00,342.1998,29,0.2189,2.2682,3.7224,5.2341
65,ADBE,Long,Closed,2021-04-23 04:00:00,515.8400,2021-05-03 04:00:00,503.4600,10,1.8101,2.2682,-24.2545,-2.5976
66,ADBE,Long,Closed,2021-05-25 04:00:00,505.0800,2021-09-27 04:00:00,603.6500,125,3.7425,2.2682,364.7490,19.2962
67,ADBE,Long,Closed,2021-11-03 04:00:00,655.1800,2021-11-11 05:00:00,643.1700,8,1.1455,2.2682,-15.2442,-2.0313
68,ADBE,Long,Closed,2021-11-19 05:00:00,688.3700,2021-12-03 05:00:00,616.5300,14,3.3616,2.2682,-245.8815,-10.6258
69,ADBE,Long,Closed,2022-07-28 04:00:00,403.5000,2022-08-22 04:00:00,411.3500,25,0.2661,2.2682,1.8724,1.7435
70,ADBE,Long,Closed,2022-11-11 05:00:00,341.1500,2022-12-06 05:00:00,331.1500,25,0.0075,2.2682,-0.0796,-3.1283
71,ADBE,Long,Closed,2022-12-12 05:00:00,338.1700,2022-12-27 05:00:00,335.0900,15,8.9528,2.2682,-33.6023,-1.1099
72,ADBE,Long,Closed,2023-01-09 05:00:00,341.9800,2023-02-22 05:00:00,348.7200,44,2.5439,2.2682,15.3888,1.7689
73,ADBE,Long,Closed,2023-06-01 04:00:00,426.7500,2023-08-08 04:00:00,520.6000,68,3.6040,2.2682,334.8243,21.7698
74,ADBE,Long,Closed,2023-08-23 04:00:00,530.7100,2023-09-18 04:00:00,532.4200,26,10.0665,2.2682,6.5113,0.1219
75,ADBE,Long,Closed,2023-10-12 04:00:00,559.6300,2023-10-25 04:00:00,521.1400,13,2.7160,2.2682,-107.4737,-7.0709
76,ADBE,Long,Closed,2023-11-01 04:00:00,544.5000,2023-12-06 05:00:00,595.7000,35,8.0724,2.2682,404.1032,9.1937
77,ADBE,Long,Closed,2023-12-07 05:00:00,608.7800,2023-12-20 05:00:00,596.0600,13,2.3584,2.2682,-32.8404,-2.2873
78,AMD,Long,Closed,2021-04-23 04:00:00,82.7600,2021-04-30 04:00:00,81.6200,7,10.1542,2.2682,-13.2450,-1.5761
79,AMD,Long,Closed,2021-06-17 04:00:00,84.5600,2021-07-15 04:00:00,86.9300,28,20.7373,2.2682,45.5912,2.5999
80,AMD,Long,Closed,2021-07-27 04:00:00,91.0300,2021-08-18 04:00:00,103.4400,22,8.8946,2.2682,108.6521,13.4192
81,AMD,Long,Closed,2021-09-27 04:00:00,108.1600,2021-10-01 04:00:00,102.4500,4,30.4272,2.2682,-180.1480,-5.4739
82,AMD,Long,Closed,2021-10-14 04:00:00,111.9900,2021-12-01 05:00:00,149.1100,48,11.1751,2.2682,411.9002,32.9127
83,AMD,Long,Closed,2021-12-28 05:00:00,153.1500,2022-01-05 05:00:00,136.1500,8,13.2680,2.2682,-229.3951,-11.2891
84,AMD,Long,Closed,2022-08-04 04:00:00,103.9100,2022-08-09 04:00:00,95.5400,5,3.2555,2.2682,-27.8976,-8.2470
85,AMD,Long,Closed,2022-11-30 05:00:00,77.6300,2022-12-06 05:00:00,70.2700,6,14.5007,2.2682,-108.8697,-9.6714
86,AMD,Long,Closed,2023-01-27 05:00:00,75.4000,2023-02-16 05:00:00,80.0800,20,10.6142,2.2682,48.0244,6.0007
87,AMD,Long,Closed,2023-03-07 05:00:00,82.1100,2023-04-05 04:00:00,92.5600,28,23.3477,2.2682,239.9048,12.5141
88,AMD,Long,Closed,2023-05-08 04:00:00,95.0400,2023-06-20 04:00:00,118.9300,43,19.8560,2.2682,470.1101,24.9116
89,AMD,Long,Closed,2023-07-14 04:00:00,115.9400,2023-07-24 04:00:00,110.6100,10,12.4093,2.2682,-68.9529,-4.7926
90,AMD,Long,Closed,2023-08-01 04:00:00,117.6000,2023-08-03 04:00:00,113.1500,2,7.6437,2.2682,-35.7781,-3.9802
91,AMD,Long,Closed,2023-11-09 05:00:00,113.4900,2023-12-04 05:00:00,118.5700,25,14.1836,2.2682,68.7611,4.2717
92,AMD,Long,Open,2023-12-07 05:00:00,128.3700,2023-12-29 05:00:00,147.4100,22,10.0660,2.2682,190.3644,14.7321
93,AES,Long,Closed,2020-12-30 05:00:00,19.4494,2021-01-29 05:00:00,20.9619,30,136.9874,2.2682,201.6525,7.5686
94,AES,Long,Closed,2021-02-02 05:00:00,22.1307,2021-02-26 05:00:00,22.8269,24,131.0099,2.2682,85.3134,2.9425
95,AES,Long,Closed,2021-04-05 04:00:00,23.4973,2021-04-27 04:00:00,23.8926,22,1.4154,2.2682,0.4925,1.4808
96,AES,Long,Closed,2021-04-29 04:00:00,24.1087,2021-05-06 04:00:00,21.9916,7,18.3095,2.2682,-39.6066,-8.9726
97,AES,Long,Closed,2021-06-29 04:00:00,22.7866,2021-07-14 04:00:00,21.5596,15,92.2846,2.2682,-117.3293,-5.5795
98,AES,Long,Closed,2021-09-03 04:00:00,21.4250,2021-09-09 04:00:00,20.9207,6,102.5551,2.2682,-56.0640,-2.5516
99,AES,Long,Closed,2021-09-16 04:00:00,21.1120,2021-09-21 04:00:00,20.7990,5,90.9821,2.2682,-32.2929,-1.6812
100,AES,Long,Closed,2021-10-28 04:00:00,22.2337,2021-11-10 05:00:00,21.0821,13,68.7645,2.2682,-82.1625,-5.3740
101,AES,Long,Closed,2021-11-11 05:00:00,21.7645,2021-11-12 05:00:00,21.6245,1,155.1913,2.2682,-28.4549,-0.8424
102,AES,Long,Closed,2021-12-06 05:00:00,21.3096,2021-12-15 05:00:00,21.1084,9,136.7147,2.2682,-33.3057,-1.1432
103,AES,Long,Closed,2022-03-18 04:00:00,20.8724,2022-04-13 04:00:00,21.5596,26,85.3607,2.2682,55.0399,3.0892
104,AES,Long,Closed,2022-06-30 04:00:00,18.6508,2022-07-14 04:00:00,18.2158,14,154.2384,2.2682,-72.7772,-2.5299
105,AES,Long,Closed,2022-07-28 04:00:00,19.7782,2022-09-20 04:00:00,23.1470,54,4.8868,2.2682,16.2527,16.8158
106,AES,Long,Closed,2022-10-28 04:00:00,23.6566,2022-12-07 05:00:00,25.1658,40,2.7183,2.2682,3.9699,6.1734
107,AES,Long,Closed,2022-12-08 05:00:00,25.4896,2022-12-19 05:00:00,25.3637,11,208.3744,2.2682,-36.8349,-0.6935
108,AES,Long,Closed,2023-07-10 04:00:00,19.1602,2023-08-07 04:00:00,18.0954,28,46.3583,2.2682,-51.0885,-5.7517
109,AES,Long,Open,2023-11-30 05:00:00,15.9857,2023-12-29 05:00:00,17.8806,29,4.0040,2.2682,7.5231,11.7536
110,AFL,Long,Closed,2021-02-22 05:00:00,44.5894,2021-03-23 04:00:00,44.8522,28,15.4596,2.2682,2.6797,0.3887
111,AFL,Long,Closed,2021-04-09 04:00:00,46.7913,2021-06-10 04:00:00,51.2227,62,21.6922,2.2682,94.0017,9.2612
112,AFL,Long,Closed,2022-01-05 05:00:00,55.3926,2022-02-17 05:00:00,58.6344,43,31.6546,2.2682,99.0077,5.6465
113,AFL,Long,Closed,2022-04-21 04:00:00,60.7682,2022-04-26 04:00:00,56.3799,5,17.6238,2.2682,-79.4028,-7.4141
114,AFL,Long,Closed,2022-07-28 04:00:00,52.7195,2022-08-26 04:00:00,57.2457,29,1.6500,2.2682,7.2867,8.3769
115,AFL,Long,Closed,2022-09-08 04:00:00,57.9980,2022-09-19 04:00:00,56.7754,11,32.1540,2.2682,-43.0020,-2.3059
116,AFL,Long,Closed,2022-10-28 04:00:00,60.9323,2022-12-08 05:00:00,66.5202,41,0.9498,2.2682,5.1866,8.9616
117,AFL,Long,Closed,2023-01-03 05:00:00,67.7122,2023-01-19 05:00:00,66.8608,16,67.5104,2.2682,-66.5610,-1.4561
118,AFL,Long,Closed,2023-01-26 05:00:00,69.0176,2023-02-02 05:00:00,65.1770,7,11.3682,2.2682,-45.1865,-5.7591
119,AFL,Long,Closed,2023-04-21 04:00:00,62.7861,2023-05-10 04:00:00,63.4903,19,16.3901,2.2682,9.4719,0.9204
120,AFL,Long,Closed,2023-06-02 04:00:00,63.7814,2023-06-23 04:00:00,64.2986,21,18.6703,2.2682,7.2641,0.6100
121,AFL,Long,Closed,2023-08-02 04:00:00,73.0135,2023-08-21 04:00:00,71.2992,19,26.0317,2.2682,-48.3817,-2.5455
122,AFL,Long,Closed,2023-09-08 04:00:00,72.0697,2023-10-03 04:00:00,72.6476,25,36.0545,2.2682,15.6172,0.6010
123,A,Long,Closed,2021-02-17 05:00:00,126.4982,2021-02-22 05:00:00,120.0624,5,9.4354,2.2682,-63.0503,-5.2825
124,A,Long,Closed,2021-02-24 05:00:00,121.5401,2021-02-25 05:00:00,118.7014,1,10.6475,2.2682,-32.7832,-2.5333
125,A,Long,Closed,2021-03-18 04:00:00,119.1778,2021-03-24 04:00:00,117.4765,6,9.0126,2.2682,-17.4659,-1.6261
126,A,Long,Closed,2021-03-31 04:00:00,123.6011,2021-05-03 04:00:00,129.6797,33,1.7620,2.2682,10.2643,4.7130
127,A,Long,Closed,2021-05-24 04:00:00,129.8258,2021-07-19 04:00:00,143.8794,56,5.1551,2.2682,71.0361,10.6141
128,A,Long,Closed,2021-07-20 04:00:00,145.5562,2021-09-14 04:00:00,168.0965,56,15.5155,2.2682,344.8571,15.2701
129,A,Long,Closed,2021-09-15 04:00:00,169.4321,2021-09-16 04:00:00,168.9349,1,18.7215,2.2682,-15.6432,-0.4932
130,A,Long,Closed,2021-11-18 05:00:00,158.2906,2021-12-01 05:00:00,144.6735,13,16.0053,2.2682,-222.7950,-8.7940
131,A,Long,Closed,2022-04-07 04:00:00,133.0699,2022-04-18 04:00:00,121.2343,11,10.4968,2.2682,-126.9052,-9.0854
132,A,Long,Closed,2022-07-21 04:00:00,124.7343,2022-08-23 04:00:00,130.0791,33,5.7900,2.2682,29.4708,4.0806
133,A,Long,Closed,2022-09-09 04:00:00,134.9727,2022-09-14 04:00:00,130.6773,5,2.9371,2.2682,-13.3962,-3.3792
134,A,Long,Closed,2022-10-26 04:00:00,135.2653,2022-12-19 05:00:00,144.3622,54,2.3659,2.2682,20.8606,6.5185
135,A,Long,Closed,2023-01-04 05:00:00,149.2213,2023-01-09 05:00:00,145.0891,5,2.2036,2.2682,-9.7542,-2.9664
136,A,Long,Closed,2023-01-10 05:00:00,152.7238,2023-02-03 05:00:00,152.0548,24,1.1220,2.2682,-1.0926,-0.6376
137,A,Long,Closed,2023-04-21 04:00:00,136.4859,2023-04-27 04:00:00,131.3123,6,6.7858,2.2682,-36.9242,-3.9868
138,A,Long,Closed,2023-07-19 04:00:00,121.5218,2023-08-17 04:00:00,119.3200,29,1.2856,2.2682,-3.1401,-2.0100
139,A,Long,Open,2023-11-20 05:00:00,112.7639,2023-12-29 05:00:00,137.7792,39,5.2841,2.2682,131.5890,22.0838
140,APD,Long,Closed,2021-03-19 04:00:00,248.2677,2021-06-09 04:00:00,269.4856,82,1.3577,2.2682,28.1038,8.3378
141,APD,Long,Closed,2021-10-14 04:00:00,263.8706,2021-11-18 05:00:00,271.4485,35,4.2685,2.2682,30.0617,2.6690
142,APD,Long,Closed,2021-12-15 05:00:00,279.5487,2022-01-06 05:00:00,274.4341,22,4.0338,2.2682,-22.8659,-2.0277
143,APD,Long,Closed,2022-04-20 04:00:00,230.5294,2022-04-22 04:00:00,225.1355,2,4.7862,2.2682,-27.9974,-2.5374
144,APD,Long,Closed,2022-05-31 04:00:00,228.1384,2022-06-15 04:00:00,221.7712,15,3.6572,2.2682,-24.9311,-2.9881
145,APD,Long,Closed,2022-06-24 04:00:00,233.6249,2022-06-27 04:00:00,228.1568,3,37.0595,2.2682,-219.7564,-2.5382
146,APD,Long,Closed,2022-08-03 04:00:00,229.2488,2022-08-29 04:00:00,243.2345,26,3.8740,2.2682,52.3497,5.8946
147,APD,Long,Closed,2022-10-31 04:00:00,235.2691,2022-12-20 05:00:00,293.6542,50,0.2800,2.2682,16.1977,24.5915
148,APD,Long,Closed,2023-01-31 05:00:00,302.7174,2023-02-03 05:00:00,269.1975,3,1.5305,2.2682,-52.1781,-11.2619
149,APD,Long,Closed,2023-04-21 04:00:00,276.1672,2023-05-09 04:00:00,266.0641,18,3.0183,2.2682,-32.1305,-3.8547
150,APD,Long,Closed,2023-07-26 04:00:00,289.7107,2023-08-07 04:00:00,274.6902,12,2.6853,2.2682,-41.8508,-5.3795
151,ABNB,Long,Closed,2021-01-13 05:00:00,169.9900,2021-02-22 05:00:00,195.3400,40,2.0468,2.2682,51.1389,14.6977
152,ABNB,Long,Closed,2021-02-24 05:00:00,200.2000,2021-02-25 05:00:00,182.0600,1,5.8176,2.2682,-107.7558,-9.2519
153,ABNB,Long,Closed,2021-02-26 05:00:00,206.3500,2021-03-03 05:00:00,180.4000,5,9.7689,2.2682,-257.2814,-12.7632
154,ABNB,Long,Closed,2021-06-30 04:00:00,153.1400,2021-07-06 04:00:00,148.3700,6,12.1567,2.2682,-61.6528,-3.3117
155,ABNB,Long,Closed,2021-08-12 04:00:00,151.1500,2021-08-19 04:00:00,142.6500,7,10.7968,2.2682,-94.9453,-5.8179
156,ABNB,Long,Closed,2021-08-24 04:00:00,161.4200,2021-10-04 04:00:00,164.5000,41,4.0733,2.2682,11.2183,1.7062
157,ABNB,Long,Closed,2021-10-12 04:00:00,172.7500,2021-10-15 04:00:00,169.1800,3,13.6319,2.2682,-53.3271,-2.2645
158,ABNB,Long,Closed,2021-11-01 04:00:00,174.6000,2021-11-23 05:00:00,178.2700,22,3.3400,2.2682,11.0793,1.8998
159,ABNB,Long,Closed,2022-02-22 05:00:00,165.2400,2022-02-23 05:00:00,150.0400,1,15.5522,2.2682,-241.2975,-9.3895
160,ABNB,Long,Closed,2022-04-13 04:00:00,171.8500,2022-04-18 04:00:00,165.7400,5,15.9682,2.2682,-102.9567,-3.7519
161,ABNB,Long,Closed,2022-08-03 04:00:00,115.0200,2022-08-19 04:00:00,114.7600,16,6.9491,2.2682,-3.4035,-0.4258
162,ABNB,Long,Closed,2022-09-09 04:00:00,123.4800,2022-09-22 04:00:00,103.7200,13,2.8894,2.2682,-57.7511,-16.1866
163,ABNB,Long,Closed,2022-10-25 04:00:00,118.4500,2022-10-27 04:00:00,112.0600,2,10.6289,2.2682,-70.3690,-5.5893
164,ABNB,Long,Closed,2022-10-28 04:00:00,115.2100,2022-11-02 04:00:00,94.4100,5,0.4521,2.2682,-9.4987,-18.2359
165,ABNB,Long,Closed,2023-01-25 05:00:00,104.4400,2023-03-01 05:00:00,120.8300,35,16.4726,2.2682,266.2758,15.4775
166,ABNB,Long,Closed,2023-03-30 04:00:00,122.2800,2023-04-04 04:00:00,118.4600,5,9.2042,2.2682,-37.3758,-3.3209
167,ABNB,Long,Closed,2023-05-05 04:00:00,119.9000,2023-05-12 04:00:00,105.2750,7,16.9431,2.2682,-251.6077,-12.3855
168,ABNB,Long,Closed,2023-06-16 04:00:00,128.6800,2023-08-07 04:00:00,143.2000,52,0.2296,2.2682,3.2715,11.0725
169,ABNB,Long,Closed,2023-11-30 05:00:00,126.3400,2023-12-26 05:00:00,138.7200,26,0.4560,2.2682,5.5240,9.5892
170,AKAM,Long,Closed,2021-01-26 05:00:00,117.0000,2021-02-10 05:00:00,105.1000,15,30.8060,2.2682,-373.4330,-10.3608
171,AKAM,Long,Closed,2021-04-08 04:00:00,104.3900,2021-06-22 04:00:00,115.9800,75,13.1814,2.2682,149.8674,10.8915
172,AKAM,Long,Closed,2021-06-25 04:00:00,116.9500,2021-06-30 04:00:00,116.6000,5,14.7950,2.2682,-8.6336,-0.4990
173,AKAM,Long,Closed,2021-07-07 04:00:00,117.9500,2021-07-12 04:00:00,115.5500,5,18.4040,2.2682,-48.4669,-2.2327
174,AKAM,Long,Closed,2021-11-05 04:00:00,107.2900,2021-12-01 05:00:00,109.0800,26,10.7358,2.2682,16.8941,1.4667
175,AKAM,Long,Closed,2021-12-16 05:00:00,116.8300,2022-01-12 05:00:00,114.1100,27,7.6891,2.2682,-22.6901,-2.5258
176,AKAM,Long,Closed,2022-04-07 04:00:00,119.3400,2022-04-12 04:00:00,117.9300,5,10.5340,2.2682,-17.3523,-1.3803
177,AKAM,Long,Closed,2022-04-19 04:00:00,121.3400,2022-04-22 04:00:00,117.1400,3,26.0562,2.2682,-115.6497,-3.6579
178,AKAM,Long,Closed,2022-08-08 04:00:00,96.3800,2022-08-22 04:00:00,94.5500,14,7.3401,2.2682,-14.8338,-2.0968
179,AKAM,Long,Closed,2022-11-09 05:00:00,89.0800,2022-12-06 05:00:00,89.8100,27,10.4321,2.2682,5.7492,0.6187
180,AKAM,Long,Closed,2023-01-30 05:00:00,87.3400,2023-02-06 05:00:00,87.4900,7,11.7196,2.2682,-0.2910,-0.0284
181,AKAM,Long,Closed,2023-02-13 05:00:00,87.9700,2023-02-15 05:00:00,78.6600,2,28.2860,2.2682,-268.0557,-10.7726
182,AKAM,Long,Closed,2023-04-14 04:00:00,82.5500,2023-04-25 04:00:00,79.4700,11,6.6726,2.2682,-21.6328,-3.9273
183,AKAM,Long,Closed,2023-04-27 04:00:00,81.7200,2023-05-08 04:00:00,79.3500,11,49.0533,2.2682,-124.1575,-3.0973
184,AKAM,Long,Closed,2023-05-10 04:00:00,85.5400,2023-06-22 04:00:00,88.2600,43,14.1771,2.2682,36.0979,2.9766
185,AKAM,Long,Closed,2023-07-18 04:00:00,93.8000,2023-08-02 04:00:00,92.4200,15,7.2603,2.2682,-11.3713,-1.6697
186,AKAM,Long,Closed,2023-08-09 04:00:00,102.9900,2023-10-03 04:00:00,105.6200,55,37.9698,2.2682,91.9399,2.3511
187,AKAM,Long,Closed,2023-10-19 04:00:00,106.9900,2023-10-23 04:00:00,103.4800,4,24.8439,2.2682,-92.4308,-3.4774
188,AKAM,Long,Open,2023-12-07 05:00:00,114.9300,2023-12-29 05:00:00,118.3500,22,10.1188,2.2682,33.4433,2.8757
189,ALB,Long,Closed,2021-01-04 05:00:00,145.0723,2021-01-28 05:00:00,158.1319,24,11.0759,2.2682,141.2880,8.7931
190,ALB,Long,Closed,2021-04-19 04:00:00,150.0854,2021-05-12 04:00:00,147.3219,23,1.6332,2.2682,-4.9989,-2.0394
